"File","#","Names","Japanese","English"
"Twn/13/03/101.dat","74","Receptionist","ムッフッフッフ！
これで スペシャルに挑戦できるぞ
また良い勝負 見せてくれよ 待ってるぜ！","Mwahaha. With this, you can challenge
a special rank character. Stop by again to show a
good fight, I’ll be waiting!"
"Twn/13/03/101.dat","80","Receptionist","ムッフッフ 良い試合だったな
おつかれさん","Mwahaha. That was one hell of a fight! 
Well done!"
"Twn/13/03/101.dat","83","Receptionist","そうそう 喜べ
次から上級に 挑戦できるようになったぜ","Atta boy, congrats! Next time you can take on the 
advanced rank."
"Twn/13/03/101.dat","86","Receptionist","この調子で どんどん高みを目指してくれ
次回の挑戦 待ってるぜ","Keep on aiming higher with this attitude! I’ll be 
waiting for your next challenge."
"Twn/13/03/101.dat","92","Receptionist","ムッフッフ 良い試合だったな
おつかれさん","Mwahaha. That was one hell of a good fight! 
Well done!"
"Twn/13/03/101.dat","95","Receptionist","そうそう 喜べ
次から中級に 挑戦できるようになったぜ","Atta boy, congrats! Next time you can take on the 
intermediate rank."
"Twn/13/03/101.dat","98","Receptionist","この調子で どんどん高みを目指してくれ
次回の挑戦 待ってるぜ","Keep on aiming higher with this attitude! I’ll be 
waiting for your next challenge."
"Twn/13/03/101.dat","103","Receptionist","ムッフッフッフ
おめでとう！
またの挑戦を待ってるぜ","Mwahaha. Congrats! I’ll be waiting if you want 
a new challenge."
"Twn/13/03/101.dat","125","Receptionist","残念だったな…
しかし あの女相手じゃ仕方ねぇ","How unfortunate! But against Milla it cannot 
be helped."
"Twn/13/03/101.dat","128","Receptionist","また挑戦したくなったら
シングルでスペシャルランクを選べば
あの女と戦えるぜ","Choose the special rank in the single player 
course if you want to fight her again."
"Twn/13/03/101.dat","131","Receptionist","それまで 鍛えて鍛えて鍛えまくれ！
ムッフッフッフ 挑戦待ってるぜ！","Until then, train over and over again! Mwahahah!
I’ll be waiting for your next challenge!"
"Twn/13/03/101.dat","138","Receptionist","残念だったな…
しかし あの兄妹相手じゃ仕方ねぇ","How unfortunate! But against Kohaku and Hisui,
there’s not much else you can do."
"Twn/13/03/101.dat","141","Receptionist","また挑戦したくなったら
パーティーでスペシャルランクを選べば
あの兄妹と戦えるぜ","Choose the special rank in the party player 
course if you want to fight her again."
"Twn/13/03/101.dat","144","Receptionist","それまで 鍛えて鍛えて鍛えまくれ！
ムッフッフッフ 挑戦待ってるぜ！","Until then, train over and over again! Mwahahah!
I’ll be waiting for your next challenge!"
"Twn/13/03/101.dat","149","Receptionist","ムッフッフッフ
残念だったな
またの挑戦 待ってるぜ","Mwahahah. That’s too bad. Better luck next time."
"Twn/14/00/700.dat","54","Ruca","うう… イヤだ
戦場なんてイヤだよォ…
うっうっう…","No... I don’t want to go to war... I don’t..."
"Twn/14/00/700.dat","62","Spada","ルカのヤツ せっかく元気づけてやったのに
列車に乗ったら またあれだ
いつまで続けるつもりだ あれ？","That Ruca, just when I thought he’d perked up, as 
soon as we got on the train he became a sobbing 
wreck. How long is he planning on doing that?"
"Twn/14/00/700.dat","68","Illia","あたしだって 運命なんて
ガラにもない言葉まで使って
励ましたのにさ まったくもう","I even tried my best at cheering him up y’know.
And I rarely do that."
"Twn/14/00/700.dat","75","Illia","あたし あいつのあれ
そろそろ慣れてきちゃったから
しばらく ほっときましょ","Anyway, he’ll get tired of crying eventually. 
Let’s leave him alone for now."
"Twn/14/00/700.dat","84","Spada","にしてもよ その細腕に
二丁拳銃は たいしたもんだな","You know, using two guns with 
those gangly arms is something. "
"Twn/14/00/700.dat","94","Illia","そう？
故郷のサニア村は 周りに砂漠しかない
だだっぴろーい場所だからね","You think? My hometown’s surrounded by 
the desert so it’s a really spacious place.
"
"Twn/14/00/700.dat","100","Illia","接近戦より 銃のほうが便利なのよ
まあ 土地柄ってヤツね","Even in close combat, a gun is really useful.
Welp, that’s just how it is where I’m from."
"Twn/14/00/700.dat","106","Illia","あんたの二刀流だって 昨日今日
身につけたってわけじゃなさそうね
そうとう年季 入ってる","Your dual sword style doesn’t look all that 
easy either. It must’ve taken years to learn!"
"Twn/14/00/700.dat","111","Spada","まあな
なあなあ 二丁拳銃と二刀流
オレたち意外と 気が合いそうじゃねえ？","Naturally. Say, say, with my dual sword style and 
your dual gun wielding, don’t you think we’d get 
along well?"
"Twn/14/00/700.dat","117","Illia","残念 それはないから！
ないない","Hell no! That won’t happen! Not at all!"
"Twn/14/00/700.dat","123","Illia","あはははは！
あははははははは！","Hahaha!
Hahahahahahaha! "
"Twn/14/00/700.dat","134","Spada","ちぇッ 冷てえの","Tch, how cold～"
"Twn/14/00/700.dat","140","Illia","あ～ おかしかった…
んじゃ あたしは到着まで
ちょっと 横にならせてもらおうかな","That was funny. Welp, I’m gonna go to sleep."
"Twn/14/00/700.dat","165","Spada","よう ホントにイリア
おまえの彼女じゃねえんだよな？","Yo, you sure Illia’s not your girlfriend?"
"Twn/14/00/700.dat","169","Ruca","……{variable}う うん","...Y- yeah."
"Twn/14/00/700.dat","174","Spada","そうか
じゃあ オレにも
チャンスがあるってわけだ","Ohhh, that means that I have a chance."
"Twn/14/00/700.dat","181","Ruca","……{variable}え？","Huh?"
"Twn/14/00/700.dat","188","Spada","経験豊富な スパーダさまのお見立てじゃ
ありゃあ しばらくしたら
世話好きの いい女になりそうだからな","Based on my experience, she’s the type who 
would eventually come to care for others."
"Twn/14/00/700.dat","192","Spada","今から モーションかけといて
損はねえだろ","If I make a move on her now, then you’d be at 
a disadvantage."
"Twn/14/00/700.dat","197","Ruca","ええっ！？","Huuuh!?"
"Twn/14/00/700.dat","206","Spada","なんだよ おまえら別に
恋人同士ってわけじゃないんだろ","What? It’s not like you’re both lovers or anything."
"Twn/14/00/700.dat","210","Ruca","……{variable}で でも ん～と
イリアは… え～と 自分勝手だし
人の話 あんまり聞かないし…","B-b-but Illia’s... umm... Illia’s self-centered and she 
doesn’t even listen to others..."
"Twn/14/00/700.dat","214","Spada","そこが いいんじゃねえか
自分の意見 持っててよ","And that’s fine. You can have your own opinion."
"Twn/14/00/700.dat","220","Ruca","え… えっと じゃあ…
じゃあさ","Eh... umm, then..."
"Twn/14/00/700.dat","226","Spada","なあ おまえ もう少しストレートに
想いを伝える 練習しろ
でないと誰かに かっさらわれるぜ","You need to practice conveying yourself better if 
you don’t want someone taking what you want."
"Twn/14/00/700.dat","231","Ruca","え…？","?"
"Twn/14/00/700.dat","254","Spada","到着したみたいだな
ルカ なんだ おめえ泣きやんだじゃねえか
だったら さっさと準備しろよ","It seems we’ve arrived. See, Ruca, you’ve stopped 
crying. We should hurry up and get ready."
"Twn/14/00/700.dat","259","Ruca","う… うん","Ye-yeah."
"Twn/15/00/700.dat","23","Asura","創世力の使い方 ケルベロスの言葉
始祖の巨人の意志","Cerberus told me how to use the Genesis, 
about the Will of the Primordial Giant."
"Twn/15/00/700.dat","27","Asura","「{variable}献身と信頼 その証を立てよ
 さすれば 我は振るわれん」か…","“Raise up proof of thy devotion and trust. 
If you do so, then I shall manifest.”"
"Twn/15/00/700.dat","31","Orifiel","お悩みのようで ございますな
アスラ殿","What troubles you, Lord Asura?"
"Twn/15/00/700.dat","39","Asura","ああ… 始祖の巨人の意志
献身と信頼とは なんなのか
その証を 立てる術とは…","What did the Primordial Giant mean when he said 
“devotion and trust?” How exactly do I raise proof 
of such?"
"Twn/15/00/700.dat","43","Asura","元来 俺は野蛮なせいか
ただイケニエを 捧げろとしか
読み取れん","Perhaps I’m too barbaric, but I can only think of 
how I’m supposed to sacrifice something."
"Twn/15/00/700.dat","47","Orifiel","ふむ…
本当に そうですかな？","Is that really it?"
"Twn/15/00/700.dat","51","Asura","オリフィエル殿
なにか 考えがおありか？","Lord Orifiel, have you thought of something?"
"Twn/15/00/700.dat","59","Orifiel","ええ あなたから そのお話を聞いて以来
ずっと 考えていたのです
始祖の巨人の意志 その真意を","Indeed. I’ve been thinking about its true meaning 
ever since I’ve heard about it from you."
"Twn/15/00/700.dat","63","Orifiel","「{variable}献身と信頼」 その双方を満たす者
つまり 己の半身となり得るほどの
近しい者とともに 力を行使する","“Devotion and trust”... Both parties must satisfy such 
conditions. In other words, you and the one closest to 
you must present both of your power to the Giant."
"Twn/15/00/700.dat","67","Orifiel","そういう意味なのではないかと…","Perhaps, that’s its meaning..."
"Twn/15/00/700.dat","73","Asura","そうか 己の半身となり得るほどの者か…
ハハハ それはいい！ 素晴らしい！
今の俺ならば 可能だ！","I see... The one closest to me... How wonderful! 
As I am now, it’s possible!"
"Twn/15/00/700.dat","77","Asura","恩に着るぞ
オリフィエル殿！
ハハハハハ！","I am in your debt, Lord Orifiel!
Hahahahaha!"
"Twn/15/00/710.dat","22","Orifiel","ところで あなたの
創世力の使い方とは
どのような解釈なのです？","That said, what’s your interpretation 
on how to use the Genesis?"
"Twn/15/00/710.dat","27","Asura","「{variable}献身と信頼 その証を立てよ
 さすれば 我は振るわれん」","“Raise up proof of thy devotion and trust. 
If you do so, then I shall manifest.”"
"Twn/15/00/710.dat","32","Asura","つまり
「使用者の もっとも愛する者を
 犠牲にする」こと…","To sum it up, to “sacrifice the one you love
the most”..."
"Twn/15/00/710.dat","37","Orifiel","ずいぶん 物騒な解釈ですな
まったく あなたらしい発想だ…
あ… いえ これは失礼を","What a dangerous interpretation.
That is so you-- pardon me."
"Twn/15/00/710.dat","42","Asura","ふふ… 気にしてはおらんよ
あなたの言う通り 野蛮な発想だ
始祖の巨人が イケニエを求めるなどとはな","Do not worry about it. As you said, it’s a barbaric
interpretation. The Primordial Giant’s wish cannot
be fulfilled without a sacrifice."
"Twn/15/00/710.dat","47","Orifiel","なるほど あなたが
お悩みのわけが わかりましたよ
確かに 彼女は犠牲にできんでしょうな","I see. I understand why you were so troubled now.
You can’t bring yourself to sacrifice her."
"Twn/15/00/710.dat","53","Asura","ああ… まったくだ
あの女を失うなど
俺には まるで考えられん","Indeed.
I cannot comprehend the thought of losing her."
"Twn/15/00/710.dat","58","Asura","たとえ 彼女が死しても
冥府まで追いかけ 転生の輪廻から
引きずり出しても 手元に置いてくれる","Even if she dies, I shall pursue her to the
underworld and pull her out of the cycle of
reincarnation."
"Twn/15/00/710.dat","64","Orifiel","それは 凄まじい情念
イナンナさまは
ずいぶん 愛されておられるようで…","What a fearsome passion.
Lady Inanna sure is loved."
"Twn/15/00/710.dat","70","Asura","ハハハハハ！
あなたに からかわれるのは
なぜか いつも悪い気がしない","Hahahahaha!
Why is it that every time you make fun of me,
I don’t take offense from it?"
